state,location,mean_SQ_fg,total_DNA_ng,ratio_Fvfg_DNAng,year,pass,range,rep,cultivar,trt,product,stand_count,pl_pop_a,pl_pop_ha,wm_dx,rr_di,rr_ds,rr_dx,rdw_g,sdw_g,f_dx,yield_bua,yield_kgha,plant_date,seed_rate_a,seed_rate_ha,row_space_in,row_space_m,soil_type,sds_history,scn_history,irrigation,tillage,prev_crop,scn_count_rep
MI,STJOSEPH,164.0436623,92.21320174,1.765256275,2023,4,34,3,DF3191NE3,7,BASE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.31535558,4056.207663,5/26/2023,160000,395368,15,0.381,loam,y,n,y,y,corn,0
MI,STJOSEPH,164.0436623,92.21320174,1.765256275,2023,9,34,3,DF3191NE3,8,BASE+HEADSUP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.93314804,4232.254206,5/26/2023,160000,395368,15,0.381,loam,y,n,y,y,corn,0
MI,STJOSEPH,138.0559291,85.81455234,1.631486946,2023,4,35,4,GH2292E3,1,BASE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.79336529,3483.103816,5/26/2023,160000,395368,15,0.381,loam,y,n,y,y,corn,0
MI,STJOSEPH,138.0559291,85.81455234,1.631486946,2023,3,35,4,GH2292E3,2,BASE+HEADSUP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.20572794,3510.835204,5/26/2023,160000,395368,15,0.381,loam,y,n,y,y,corn,0
MI,STJOSEPH,138.0559291,85.81455234,1.631486946,2023,5,35,4,P28A65E,3,BASE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.00285639,3295.442092,5/26/2023,160000,395368,15,0.381,loam,y,n,y,y,corn,0
MI,STJOSEPH,138.0559291,85.81455234,1.631486946,2023,2,35,4,P28A65E,4,BASE+HEADSUP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.29210605,3045.894132,5/26/2023,160000,395368,15,0.381,loam,y,n,y,y,corn,0
MI,STJOSEPH,138.0559291,85.81455234,1.631486946,2023,6,35,4,DF3211NE3,5,BASE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.7185029,4285.06932,5/26/2023,160000,395368,15,0.381,loam,y,n,y,y,corn,0
MI,STJOSEPH,138.0559291,85.81455234,1.631486946,2023,7,35,4,DF3211NE3,6,BASE+HEADSUP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.7160595,3948.655002,5/26/2023,160000,395368,15,0.381,loam,y,n,y,y,corn,0
MI,STJOSEPH,138.0559291,85.81455234,1.631486946,2023,9,35,4,DF3191NE3,7,BASE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.69178069,4148.772251,5/26/2023,160000,395368,15,0.381,loam,y,n,y,y,corn,0
MI,STJOSEPH,138.0559291,85.81455234,1.631486946,2023,8,35,4,DF3191NE3,8,BASE+HEADSUP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/26/2023,160000,395368,15,0.381,loam,y,n,y,y,corn,0
MI,ALLEGAN,862.0228535,,,2024,9,25,1,DF3172NE3,1,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,0,60.97541628,4100.596745,5/18/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,40
MI,ALLEGAN,862.0228535,,,2024,8,25,1,DF3172NE3,2,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,0,61.17085031,4113.739683,5/18/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,40
MI,ALLEGAN,160.3394873,,,2024,7,25,1,DF3194NE3,3,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,0,50.10208768,3369.365396,5/18/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,0
MI,ALLEGAN,160.3394873,,,2024,6,25,1,DF3194NE3,4,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,0,50.57658741,3401.275503,5/18/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,0
MI,ALLEGAN,160.3394873,,,2024,5,25,1,DF3211NE3,5,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,0,40.40928624,2717.524499,5/18/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,0
MI,ALLEGAN,626.8748334,,,2024,4,25,1,DF3211NE3,6,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,0,50.15424744,3372.87314,5/18/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,0
MI,ALLEGAN,626.8748334,,,2024,3,25,1,DF3264NE3,7,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,0,53.27161823,3582.516326,5/18/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,0
MI,ALLEGAN,950.5029955,,,2024,2,25,1,DF3264NE3,8,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,5/18/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,120
MI,ALLEGAN,950.5029955,,,2024,1,26,2,DF3172NE3,1,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,0,54.22347878,3646.528948,5/18/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,120
MI,ALLEGAN,626.8748334,,,2024,3,26,2,DF3172NE3,2,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,0,47.38471839,3186.622312,5/18/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,0
MI,ALLEGAN,160.3394873,,,2024,5,26,2,DF3194NE3,3,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,0,54.97880488,3697.324628,5/18/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,0
MI,ALLEGAN,950.5029955,,,2024,1,25,2,DF3194NE3,4,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,38.88888889,53.39937663,3591.108078,5/18/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,120
MI,ALLEGAN,160.3394873,,,2024,6,26,2,DF3211NE3,5,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,0,52.3374744,3519.695153,5/18/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,0
MI,ALLEGAN,862.0228535,,,2024,7,26,2,DF3211NE3,6,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,0,53.4956631,3597.583343,5/18/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,40
MI,ALLEGAN,950.5029955,,,2024,2,26,2,DF3264NE3,7,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,5/18/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,120
MI,ALLEGAN,626.8748334,,,2024,4,26,2,DF3264NE3,8,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,0,68.28328436,4592.050873,5/18/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,0
MI,ALLEGAN,862.0228535,,,2024,7,27,3,DF3172NE3,1,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,0,60.62306282,4076.900974,5/18/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,40
MI,ALLEGAN,160.3394873,,,2024,5,27,3,DF3172NE3,2,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,0,57.75075484,3883.738263,5/18/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,0
MI,ALLEGAN,862.0228535,,,2024,9,27,3,DF3194NE3,3,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,0,64.56156464,4341.765222,5/18/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,40
MI,ALLEGAN,626.8748334,,,2024,4,27,3,DF3194NE3,4,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,0,58.26883108,3918.57889,5/18/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,0
MI,ALLEGAN,862.0228535,,,2024,8,27,3,DF3211NE3,5,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,0,56.11058358,3773.436746,5/18/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,40
MI,ALLEGAN,862.0228535,,,2024,8,26,3,DF3211NE3,6,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,0,63.21322392,4251.089308,5/18/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,40
MI,ALLEGAN,862.0228535,,,2024,9,26,3,DF3264NE3,7,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,0,59.96798468,4032.84697,5/18/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,40
MI,ALLEGAN,160.3394873,,,2024,6,27,3,DF3264NE3,8,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,0,62.98301672,4235.607874,5/18/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,0
MI,ALLEGAN,626.8748334,,,2024,4,28,4,DF3172NE3,1,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,0,58.22349391,3915.529965,5/18/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,0
MI,ALLEGAN,950.5029955,,,2024,1,27,4,DF3172NE3,2,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,13.88888889,53.97049295,3629.515651,5/18/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,120
MI,ALLEGAN,626.8748334,,,2024,3,27,4,DF3194NE3,3,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,0,43.62789538,2933.975964,5/18/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,0
MI,ALLEGAN,950.5029955,,,2024,1,28,4,DF3194NE3,4,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,25,60.22713284,4050.274684,5/18/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,120
MI,ALLEGAN,950.5029955,,,2024,2,28,4,DF3211NE3,5,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,0,56.51058509,3800.336847,5/18/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,120
MI,ALLEGAN,626.8748334,,,2024,3,28,4,DF3211NE3,6,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,0,50.04739696,3365.687446,5/18/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,0
MI,ALLEGAN,950.5029955,,,2024,2,27,4,DF3264NE3,7,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,0,54.63525475,3674.220882,5/18/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,120
MI,ALLEGAN,160.3394873,,,2024,5,28,4,DF3264NE3,8,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,0,62.32760846,4191.531669,5/18/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,0
MI,DECATUR,533.6517271,,,2024,6,15,1,DF3172NE3,1,BASE,60,104500,258219.5,0,70,2.2,30.8,13.9,3.7,0,47.1626486,3171.688118,5/10/2024,139392,344445,30,0.762,loamy_sand,y,y,y,y,corn,1520
MI,DECATUR,557.3351606,,,2024,10,16,1,DF3172NE3,2,BASE+HEADSUP,71,123658.3333,305559.7417,0,30,1.3,7.8,15.9,4.2,0,47.90103822,3221.34482,5/10/2024,139392,344445,30,0.762,loamy_sand,y,y,y,y,corn,2600
MI,DECATUR,679.9717099,,,2024,11,15,1,DF3194NE3,3,BASE,69,120175,296952.425,0,40,1.6,12.8,15.6,4.1,0,47.88456454,3220.236966,5/10/2024,139392,344445,30,0.762,loamy_sand,y,y,y,y,corn,2380
MI,DECATUR,533.6517271,,,2024,7,15,1,DF3194NE3,4,BASE+HEADSUP,71,123658.3333,305559.7417,0,80,2.1,33.6,16,4.1,0,49.75989274,3346.352787,5/10/2024,139392,344445,30,0.762,loamy_sand,y,y,y,y,corn,1520
MI,DECATUR,679.9717099,,,2024,11,16,1,DF3211NE3,5,BASE,70,121916.6667,301256.0833,0,60,1.6,19.2,13.7,3.9,0,36.30231692,2441.330813,5/10/2024,139392,344445,30,0.762,loamy_sand,y,y,y,y,corn,2380
MI,DECATUR,495.142646,,,2024,8,15,1,DF3211NE3,6,BASE+HEADSUP,69,120175,296952.425,0,70,2.4,33.6,12.2,4.3,0.555555556,36.54523976,2457.667374,5/10/2024,139392,344445,30,0.762,loamy_sand,y,y,y,y,corn,1800
MI,DECATUR,557.3351606,,,2024,10,15,1,DF3264NE3,7,BASE,70,121916.6667,301256.0833,0,20,1.2,4.8,16,4.9,0,61.01463043,4103.233896,5/10/2024,139392,344445,30,0.762,loamy_sand,y,y,y,y,corn,2600
MI,DECATUR,495.142646,,,2024,9,15,1,DF3264NE3,8,BASE+HEADSUP,74,128883.3333,318470.7167,0,60,1.6,19.2,19.5,5.2,0,58.23547886,3916.335954,5/10/2024,139392,344445,30,0.762,loamy_sand,y,y,y,y,corn,1800
MI,DECATUR,557.3351606,,,2024,9,17,2,DF3172NE3,1,BASE,73,127141.6667,314167.0583,0,90,2.2,39.6,15.7,4.2,0,45.53695838,3062.360451,5/10/2024,139392,344445,30,0.762,loamy_sand,y,y,y,y,corn,2600
MI,DECATUR,533.6517271,,,2024,6,16,2,DF3172NE3,2,BASE+HEADSUP,86,149783.3333,370114.6167,0,40,1.5,12,14,4.4,0,46.85866126,3151.24497,5/10/2024,139392,344445,30,0.762,loamy_sand,y,y,y,y,corn,1520
MI,DECATUR,557.3351606,,,2024,10,17,2,DF3194NE3,3,BASE,70,121916.6667,301256.0833,0,60,2.2,26.4,14.3,4.3,0,54.72753915,3680.427008,5/10/2024,139392,344445,30,0.762,loamy_sand,y,y,y,y,corn,2600
MI,DECATUR,495.142646,,,2024,8,16,2,DF3194NE3,4,BASE+HEADSUP,71,123658.3333,305559.7417,0,60,1.7,20.4,15.7,4.3,0.555555556,55.26916755,3716.851517,5/10/2024,139392,344445,30,0.762,loamy_sand,y,y,y,y,corn,1800
MI,DECATUR,495.142646,,,2024,9,16,2,DF3211NE3,5,BASE,74,128883.3333,318470.7167,0,70,1.9,26.6,19.5,5,0,41.61172819,2798.388721,5/10/2024,139392,344445,30,0.762,loamy_sand,y,y,y,y,corn,1800
MI,DECATUR,533.6517271,,,2024,7,16,2,DF3211NE3,6,BASE+HEADSUP,68,118433.3333,292648.7667,0,40,1.4,11.2,19.6,5.2,8.333333333,30.47845193,2049.675892,5/10/2024,139392,344445,30,0.762,loamy_sand,y,y,y,y,corn,1520
MI,DECATUR,495.142646,,,2024,8,17,2,DF3264NE3,7,BASE,70,121916.6667,301256.0833,0,10,1.1,2.2,18.9,5.3,0,60.95266272,4099.066568,5/10/2024,139392,344445,30,0.762,loamy_sand,y,y,y,y,corn,1800
MI,DECATUR,533.6517271,,,2024,7,17,2,DF3264NE3,8,BASE+HEADSUP,78,135850,335685.35,0,30,1.3,7.8,21.2,5.9,0,72.44061379,4871.631278,5/10/2024,139392,344445,30,0.762,loamy_sand,y,y,y,y,corn,1520
MI,DECATUR,533.6517271,,,2024,7,19,3,DF3172NE3,1,BASE,80,139333.3333,344292.6667,0,50,1.7,17,15.9,4.7,0,46.69702686,3140.375056,5/10/2024,139392,344445,30,0.762,loamy_sand,y,y,y,y,corn,1520
MI,DECATUR,679.9717099,,,2024,11,18,3,DF3172NE3,2,BASE+HEADSUP,74,128883.3333,318470.7167,0,100,3,60,14.5,3.9,0,37.4317157,2517.282881,5/10/2024,139392,344445,30,0.762,loamy_sand,y,y,y,y,corn,2380
MI,DECATUR,557.3351606,,,2024,10,18,3,DF3194NE3,3,BASE,69,120175,296952.425,0,80,2.4,38.4,20.9,5.6,0,44.50864,2993.20604,5/10/2024,139392,344445,30,0.762,loamy_sand,y,y,y,y,corn,2600
MI,DECATUR,557.3351606,,,2024,9,18,3,DF3194NE3,4,BASE+HEADSUP,70,121916.6667,301256.0833,0,10,1.1,2.2,14.5,4.2,0,53.4954499,3597.569006,5/10/2024,139392,344445,30,0.762,loamy_sand,y,y,y,y,corn,2600
MI,DECATUR,495.142646,,,2024,8,19,3,DF3211NE3,5,BASE,67,116691.6667,288345.1083,0,70,1.9,26.6,16.4,4.8,0,36.32161801,2442.628811,5/10/2024,139392,344445,30,0.762,loamy_sand,y,y,y,y,corn,1800
MI,DECATUR,495.142646,,,2024,8,18,3,DF3211NE3,6,BASE+HEADSUP,66,114950,284041.45,0,80,2.1,33.6,13,3.7,0,33.26260057,2236.909888,5/10/2024,139392,344445,30,0.762,loamy_sand,y,y,y,y,corn,1800
MI,DECATUR,533.6517271,,,2024,7,18,3,DF3264NE3,7,BASE,74,128883.3333,318470.7167,0,70,1.8,25.2,15.6,4.6,0,64.04256584,4306.862553,5/10/2024,139392,344445,30,0.762,loamy_sand,y,y,y,y,corn,1520
MI,DECATUR,679.9717099,,,2024,11,17,3,DF3264NE3,8,BASE+HEADSUP,70,121916.6667,301256.0833,0,90,2.2,39.6,10.1,3.3,0,58.0316,3902.6251,5/10/2024,139392,344445,30,0.762,loamy_sand,y,y,y,y,corn,2380
MI,DECATUR,557.3351606,,,2024,9,19,4,DF3172NE3,1,BASE,72,125400,309863.4,0,90,2.2,39.6,13.6,3.5,0,43.53879432,2927.983918,5/10/2024,139392,344445,30,0.762,loamy_sand,y,y,y,y,corn,2600
MI,DECATUR,557.3351606,,,2024,9,20,4,DF3172NE3,2,BASE+HEADSUP,65,113208.3333,279737.7917,0,70,1.8,25.2,11.9,3.2,0,39.96416471,2687.590076,5/10/2024,139392,344445,30,0.762,loamy_sand,y,y,y,y,corn,2600
MI,DECATUR,679.9717099,,,2024,10,19,4,DF3194NE3,3,BASE,69,120175,296952.425,0,70,2.1,29.4,17.6,4.8,0,44.51237063,2993.456925,5/10/2024,139392,344445,30,0.762,loamy_sand,y,y,y,y,corn,2380
MI,DECATUR,679.9717099,,,2024,11,20,4,DF3194NE3,4,BASE+HEADSUP,69,120175,296952.425,0,100,2.7,54,15.5,4,0,46.14428511,3103.203174,5/10/2024,139392,344445,30,0.762,loamy_sand,y,y,y,y,corn,2380
MI,DECATUR,495.142646,,,2024,8,20,4,DF3211NE3,5,BASE,72,125400,309863.4,0,90,2.9,52.2,13.8,4.2,0,34.47774491,2318.628345,5/10/2024,139392,344445,30,0.762,loamy_sand,y,y,y,y,corn,1800
MI,DECATUR,679.9717099,,,2024,11,19,4,DF3211NE3,6,BASE+HEADSUP,67,116691.6667,288345.1083,0,90,2.5,45,12.8,3.7,0,33.68070588,2265.027471,5/10/2024,139392,344445,30,0.762,loamy_sand,y,y,y,y,corn,2380
MI,DECATUR,533.6517271,,,2024,7,20,4,DF3264NE3,7,BASE,74,128883.3333,318470.7167,0,60,1.7,20.4,16.4,4.5,0,55.99422507,3765.611636,5/10/2024,139392,344445,30,0.762,loamy_sand,y,y,y,y,corn,1520
MI,DECATUR,679.9717099,,,2024,10,20,4,DF3264NE3,8,BASE+HEADSUP,73,127141.6667,314167.0583,0,80,2.2,35.2,12.9,4.1,0,45.61738288,3067.768999,5/10/2024,139392,344445,30,0.762,loamy_sand,y,y,y,y,corn,2380
MI,EAST_LANSING,10.56760974,,,2024,18,2,1,DF3172NE3,1,BASE,67,116691.6667,288345.1083,0,100,2.5,50,29.4,4.8,0,90.29103448,6072.072069,5/20/2024,139392,344445,30,0.762,loam,n,n,y,y,corn,0
MI,EAST_LANSING,10.56760974,,,2024,18,3,1,DF3172NE3,2,BASE+HEADSUP,60,104500,258219.5,0,100,2.8,56,25.6,3.9,0,95.85418742,6446.194104,5/20/2024,139392,344445,30,0.762,loam,n,n,y,y,corn,0
MI,EAST_LANSING,35.51070172,,,2024,20,3,1,DF3194NE3,3,BASE,81,141075,348596.325,0,90,2.4,43.2,22.2,3.7,0,91.74080592,6169.569198,5/20/2024,139392,344445,30,0.762,loam,n,n,y,y,corn,0
MI,EAST_LANSING,2.926261493,,,2024,19,2,1,DF3194NE3,4,BASE+HEADSUP,77,134108.3333,331381.6917,0,100,2.9,58,32.5,5.3,0,89.93878458,6048.383263,5/20/2024,139392,344445,30,0.762,loam,n,n,y,y,corn,0
MI,EAST_LANSING,2.926261493,,,2024,19,3,1,DF3211NE3,5,BASE,85,148041.6667,365810.9583,0,100,3,60,34.9,4.4,0,89.10615732,5992.38908,5/20/2024,139392,344445,30,0.762,loam,n,n,y,y,corn,0
MI,EAST_LANSING,35.51070172,,,2024,20,2,1,DF3211NE3,6,BASE+HEADSUP,75,130625,322774.375,0,100,2.7,54,31.2,3.8,0,88.99530856,5984.934501,5/20/2024,139392,344445,30,0.762,loam,n,n,y,y,corn,0
MI,EAST_LANSING,0.455907083,,,2024,21,3,1,DF3264NE3,7,BASE,22,38316.66667,94680.48333,0,100,3.2,64,16.8,3.4,0,96.48898337,6488.884131,5/20/2024,139392,344445,30,0.762,loam,n,n,y,y,corn,0
MI,EAST_LANSING,0.455907083,,,2024,21,2,1,DF3264NE3,8,BASE+HEADSUP,34,59216.66667,146324.3833,0,100,2.7,54,26.9,4,0,84.51747408,5683.800132,5/20/2024,139392,344445,30,0.762,loam,n,n,y,y,corn,0
MI,EAST_LANSING,2.926261493,,,2024,19,5,2,DF3172NE3,1,BASE,78,135850,335685.35,0,100,3.2,64,22.1,3.6,0,85.59302418,5756.130876,5/20/2024,139392,344445,30,0.762,loam,n,n,y,y,corn,0
MI,EAST_LANSING,0.455907083,,,2024,21,4,2,DF3172NE3,2,BASE+HEADSUP,34,59216.66667,146324.3833,0,100,2.6,52,26.1,4,0,54.6636374,3676.129615,5/20/2024,139392,344445,30,0.762,loam,n,n,y,y,corn,0
MI,EAST_LANSING,10.56760974,,,2024,18,5,2,DF3194NE3,3,BASE,64,111466.6667,275434.1333,0,100,3,60,27.8,4.3,0,87.90608276,5911.684066,5/20/2024,139392,344445,30,0.762,loam,n,n,y,y,corn,0
MI,EAST_LANSING,2.926261493,,,2024,19,4,2,DF3194NE3,4,BASE+HEADSUP,75,130625,322774.375,0,100,2.9,58,34.5,5.4,0,89.6052271,6025.951522,5/20/2024,139392,344445,30,0.762,loam,n,n,y,y,corn,0
MI,EAST_LANSING,10.56760974,,,2024,18,4,2,DF3211NE3,5,BASE,62,107983.3333,266826.8167,0,80,2.2,35.2,36,5.3,0,87.6942714,5897.439752,5/20/2024,139392,344445,30,0.762,loam,n,n,y,y,corn,0
MI,EAST_LANSING,35.51070172,,,2024,20,4,2,DF3211NE3,6,BASE+HEADSUP,73,127141.6667,314167.0583,0,90,2.7,48.6,30.9,4.5,0,94.02126077,6322.929787,5/20/2024,139392,344445,30,0.762,loam,n,n,y,y,corn,0
MI,EAST_LANSING,35.51070172,,,2024,20,5,2,DF3264NE3,7,BASE,78,135850,335685.35,0,100,2.9,58,20.9,3.3,0,97.00685355,6523.710901,5/20/2024,139392,344445,30,0.762,loam,n,n,y,y,corn,0
MI,EAST_LANSING,0.455907083,,,2024,21,5,2,DF3264NE3,8,BASE+HEADSUP,66,114950,284041.45,0,90,2.7,48.6,22.8,3.3,0,79.47001185,5344.358297,5/20/2024,139392,344445,30,0.762,loam,n,n,y,y,corn,0
MI,EAST_LANSING,2.926261493,,,2024,19,7,3,DF3172NE3,1,BASE,70,121916.6667,301256.0833,0,100,3.1,62,27.2,4.9,0,87.4680284,5882.22491,5/20/2024,139392,344445,30,0.762,loam,n,n,y,y,corn,0
MI,EAST_LANSING,2.926261493,,,2024,19,6,3,DF3172NE3,2,BASE+HEADSUP,70,121916.6667,301256.0833,0,100,3.1,62,20.9,3.6,0,94.7692813,6373.234167,5/20/2024,139392,344445,30,0.762,loam,n,n,y,y,corn,0
MI,EAST_LANSING,35.51070172,,,2024,20,6,3,DF3194NE3,3,BASE,74,128883.3333,318470.7167,0,90,2.7,48.6,28.9,4.4,0,86.29061249,5803.04369,5/20/2024,139392,344445,30,0.762,loam,n,n,y,y,corn,0
MI,EAST_LANSING,0.455907083,,,2024,21,6,3,DF3194NE3,4,BASE+HEADSUP,73,127141.6667,314167.0583,0,80,2.1,33.6,31.7,4.3,0,85.54253306,5752.735348,5/20/2024,139392,344445,30,0.762,loam,n,n,y,y,corn,0
MI,EAST_LANSING,10.56760974,,,2024,18,7,3,DF3211NE3,5,BASE,63,109725,271130.475,0,100,3.6,72,20.6,3.1,0,89.18755375,5997.86299,5/20/2024,139392,344445,30,0.762,loam,n,n,y,y,corn,0
MI,EAST_LANSING,0.455907083,,,2024,21,7,3,DF3211NE3,6,BASE+HEADSUP,67,116691.6667,288345.1083,0,80,2.3,36.8,27,3.8,0,90.18313095,6064.815557,5/20/2024,139392,344445,30,0.762,loam,n,n,y,y,corn,0
MI,EAST_LANSING,35.51070172,,,2024,20,7,3,DF3264NE3,7,BASE,80,139333.3333,344292.6667,0,60,1.8,21.6,25.8,3.9,0,94.34171197,6344.48013,5/20/2024,139392,344445,30,0.762,loam,n,n,y,y,corn,0
MI,EAST_LANSING,10.56760974,,,2024,18,6,3,DF3264NE3,8,BASE+HEADSUP,61,106241.6667,262523.1583,0,100,2.3,46,30,5.1,0,88.90975935,5979.181316,5/20/2024,139392,344445,30,0.762,loam,n,n,y,y,corn,0
MI,EAST_LANSING,10.56760974,,,2024,18,8,4,DF3172NE3,1,BASE,62,107983.3333,266826.8167,0,100,3.5,70,27.5,3.8,0,93.93164714,6316.90327,5/20/2024,139392,344445,30,0.762,loam,n,n,y,y,corn,0
MI,EAST_LANSING,35.51070172,,,2024,20,9,4,DF3172NE3,2,BASE+HEADSUP,71,123658.3333,305559.7417,0,100,3.9,78,33,3.7,0,97.62054199,6564.981449,5/20/2024,139392,344445,30,0.762,loam,n,n,y,y,corn,0
MI,EAST_LANSING,2.926261493,,,2024,19,8,4,DF3194NE3,3,BASE,73,127141.6667,314167.0583,0,100,3.5,70,30.7,5.6,0,79.91769712,5374.465131,5/20/2024,139392,344445,30,0.762,loam,n,n,y,y,corn,0
MI,EAST_LANSING,0.455907083,,,2024,21,8,4,DF3194NE3,4,BASE+HEADSUP,66,114950,284041.45,0,90,2.3,41.4,35,4.4,0,88.70351448,5965.311349,5/20/2024,139392,344445,30,0.762,loam,n,n,y,y,corn,0
MI,EAST_LANSING,2.926261493,,,2024,19,9,4,DF3211NE3,5,BASE,79,137591.6667,339989.0083,0,100,3,60,25,4.4,0,66.7924516,4491.79237,5/20/2024,139392,344445,30,0.762,loam,n,n,y,y,corn,0
MI,EAST_LANSING,35.51070172,,,2024,20,8,4,DF3211NE3,6,BASE+HEADSUP,75,130625,322774.375,0,90,2.7,48.6,32.1,3.9,0,92.4709587,6218.671973,5/20/2024,139392,344445,30,0.762,loam,n,n,y,y,corn,0
MI,EAST_LANSING,10.56760974,,,2024,18,9,4,DF3264NE3,7,BASE,65,113208.3333,279737.7917,0,100,2.7,54,19,4,0,95.09672252,6395.254589,5/20/2024,139392,344445,30,0.762,loam,n,n,y,y,corn,0
MI,EAST_LANSING,0.455907083,,,2024,21,9,4,DF3264NE3,8,BASE+HEADSUP,67,116691.6667,288345.1083,0,60,1.9,22.8,26.5,4.3,0,96.52919562,6491.588405,5/20/2024,139392,344445,30,0.762,loam,n,n,y,y,corn,0
MI,HILLSDALE,1915.219684,,,2024,3,30,1,DF3172NE3,1,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,0,75.18625178,5056.275432,6/4/2024,160000,395368,15,0.381,silt_loam,y,n,n,y,corn,0
MI,HILLSDALE,1915.219684,,,2024,4,30,1,DF3172NE3,2,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,0,68.90803896,4634.06562,6/4/2024,160000,395368,15,0.381,silt_loam,y,n,n,y,corn,0
MI,HILLSDALE,3142.860223,,,2024,5,30,1,DF3194NE3,3,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,0,57.6759397,3878.706945,6/4/2024,160000,395368,15,0.381,silt_loam,y,n,n,y,corn,0
